0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.5
31.6
52.3
74.8
77.3
45.3
20.8
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.1
32.3
63.0
85.4
77.5
50.6
14.1
0.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
36.7
61.9
76.0
76.3
53.9
18.1
0.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.1
37.1
54.6
66.5
59.4
42.1
17.9
0.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.5
33.3
53.9
71.7
60.8
40.8
16.6
0.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.9
44.0
69.9
76.0
66.8
49.9
19.2
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1
6.8
23.8
51.8
57.1
58.0
43.3
22.3
1.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1
13.6
45.9
91.9
111.8
88.7
64.2
23.7
1.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1
9.6
46.1
81.9
99.2
83.4
61.1
20.2
1.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10.0
37.3
64.1
89.4
73.4
51.6
21.2
1.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1
8.7
46.5
84.8
112.8
95.1
63.5
25.7
1.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10.2
49.6
73.7
92.2
79.9
48.6
20.7
1.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
10.7
35.1
55.2
62.4
61.7
44.4
22.6
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.1
14.8
55.0
75.0
81.9
72.3
55.6
29.4
2.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
